agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr
alice,0,28385276,445,0.027,0.7019,2.627,0.5773,,
alice,0,28385276,446,0.0254,0.6999,2.5352,0.5763,,
alice,0,28385276,447,0.026,0.8931,3.1309,0.5754,,
alice,0,28385276,448,0.0258,0.6789,2.5977,0.5744,,
alice,0,28385276,449,0.0247,0.7335,2.793,0.5735,,
alice,0,28385276,450,0.0184,0.8422,2.8809,0.5725,,
alice,0,28385276,451,0.0253,0.7102,2.7148,0.5716,,
alice,0,28385276,452,0.0143,0.7255,2.6172,0.5706,,
alice,0,28385276,453,0.01,0.8029,2.875,0.5696,,
alice,0,28385276,454,0.0178,0.6215,2.5449,0.5687,,
alice,0,28385276,455,0.0084,0.7111,2.6504,0.5677,,
alice,0,28385276,456,0.0262,0.7991,2.877,0.5668,,
alice,0,28385276,457,0.0233,0.7882,2.8496,0.5658,,
alice,0,28385276,458,0.0257,0.6807,2.5527,0.5649,,
alice,0,28385276,459,0.0196,0.7112,2.5566,0.5639,,
alice,0,28385276,460,0.0227,0.7682,2.7871,0.563,,
alice,0,28385276,461,0.0195,0.7523,2.6953,0.562,,
alice,0,28385276,462,0.0138,0.6856,2.6758,0.5611,,
alice,0,28385276,463,0.0138,0.7288,2.6426,0.5601,,
alice,0,28385276,464,0.0186,0.694,2.3516,0.5592,,
alice,0,28385276,465,0.0169,0.8359,2.9199,0.5583,,
alice,0,28385276,466,0.0186,0.7161,2.5566,0.5573,,
alice,0,28385276,467,0.0209,0.7919,2.8789,0.5564,,
alice,0,28385276,468,0.0218,0.7685,2.8262,0.5554,,
alice,0,28385276,469,0.0199,0.7725,2.9551,0.5545,,
alice,0,28385276,470,0.0232,0.7156,2.7168,0.5535,,
alice,0,28385276,471,0.0144,0.8301,2.8164,0.5526,,
alice,0,28385276,472,0.023,0.6909,2.6738,0.5516,,
alice,0,28385276,473,0.0155,0.7966,2.8574,0.5507,,
alice,0,28385276,474,0.0251,0.6969,2.7246,0.5497,,
alice,0,28385276,475,0.0198,0.7197,2.6719,0.5488,,
alice,0,28390449,475,0.0958,0.9752,3.5293,0.5488,,
alice,0,28385276,476,0.0201,0.7057,2.5566,0.5478,,
alice,0,28390449,476,0.0906,0.8058,3.0781,0.5478,,
alice,0,28385276,477,0.0243,0.7775,2.9375,0.5469,,
alice,0,28390449,477,0.042,0.7617,3.084,0.5469,,
alice,0,28385276,478,0.0166,0.7842,2.8672,0.5459,,
alice,0,28390449,478,0.0876,0.885,3.4238,0.5459,,
alice,0,28390449,479,0.0674,0.9457,3.2207,0.545,,
alice,0,28390449,480,0.0612,0.9256,3.0039,0.544,,
alice,0,28390449,481,0.0619,0.9608,3.0137,0.5431,,
alice,0,28390449,482,0.0732,0.959,3.0938,0.5421,,
alice,0,28390449,483,0.059,0.9835,3.2266,0.5412,,
alice,0,28390449,484,0.064,0.9146,2.8633,0.5402,,
alice,0,28390449,485,0.0888,1.0077,3.2148,0.5393,,
alice,0,28390449,486,0.0708,0.9674,3.3418,0.5383,,
alice,0,28390449,487,0.068,0.9299,2.9961,0.5373,,
alice,0,28390449,488,0.0797,0.9473,3.2598,0.5364,,
alice,0,28390449,489,0.0808,0.8756,2.873,0.5354,,
alice,0,28390449,490,0.0662,0.9086,3.1602,0.5345,,
alice,0,28390449,491,0.0844,0.943,3.3594,0.5335,,
alice,0,28390449,492,0.0657,0.8939,3.3438,0.5326,,
alice,0,28390449,493,0.0619,0.9861,3.5176,0.5316,,
alice,0,28390449,494,0.0468,0.9656,3.4492,0.5307,,
alice,0,28390449,495,0.0548,0.9413,3.1738,0.5297,,
alice,0,28390449,496,0.0483,0.845,2.9043,0.5288,,
alice,0,28390449,497,0.0469,0.8748,3.0762,0.5279,,
alice,0,28390449,498,0.0604,0.8305,2.7676,0.5269,,
alice,0,28390449,499,0.0538,0.8256,2.8672,0.526,,
alice,0,28390449,500,0.054,0.7843,2.7148,0.525,,
alice,0,28399418,500,0.1294,0.8594,3.541,0.525,,
alice,0,28402154,500,0.1329,0.8555,3.668,0.525,,
alice,0,28402564,500,0.1284,0.8717,3.6074,0.525,,
alice,0,28403676,500,0.1314,0.8571,3.4805,0.525,,
alice,0,28404611,500,0.1289,0.8956,3.4648,0.525,,
alice,0,28405439,500,0.1279,0.847,3.4434,0.525,,
alice,0,28407135,500,0.1281,0.8845,3.5957,0.525,,
alice,0,28407658,500,0.1307,0.8799,3.7129,0.525,,
alice,0,28408316,500,0.1324,0.858,3.4395,0.525,,
alice,0,28409910,500,0.128,0.8433,3.7012,0.525,,
alice,0,28412910,500,0.1368,0.8836,3.6094,0.525,,
alice,0,28422442,500,0.1327,0.8346,3.875,0.525,,
alice,0,28390449,501,0.0362,0.7505,2.9336,0.5241,,
alice,0,28399418,501,0.0728,0.8111,3.4395,0.5241,,
alice,0,28402154,501,0.0408,0.7442,3.1445,0.5241,,
alice,0,28402564,501,0.07,0.7793,3.498,0.5241,,
alice,0,28403676,501,0.0628,0.8017,2.9922,0.5241,,
alice,0,28404611,501,0.0608,0.7501,2.9668,0.5241,,
alice,0,28405439,501,0.0545,0.7785,3.2617,0.5241,,
alice,0,28407135,501,0.0666,0.7812,3.2441,0.5241,,
alice,0,28407658,501,0.0643,0.7443,2.8848,0.5241,,
alice,0,28408316,501,0.0575,0.7325,2.7109,0.5241,,
alice,0,28409910,501,0.0676,0.8002,3.1934,0.5241,,
alice,0,28412910,501,0.0608,0.8084,3.2617,0.5241,,
alice,0,28422442,501,0.0647,0.7928,3.3027,0.5241,,
alice,0,28390449,502,0.0302,0.7943,2.8047,0.5231,,
alice,0,28399418,502,0.0403,0.7901,3.0977,0.5231,,
alice,0,28402154,502,0.0649,0.8392,3.418,0.5231,,
alice,0,28402564,502,0.0428,0.7978,3.2793,0.5231,,
alice,0,28403676,502,0.0301,0.7481,2.7305,0.5231,,
alice,0,28404611,502,0.0494,0.8068,3.0566,0.5231,,
alice,0,28405439,502,0.0516,0.7846,3.3105,0.5231,,
alice,0,28407135,502,0.0749,0.8082,2.918,0.5231,,
alice,0,28407658,502,0.0489,0.8059,3.1973,0.5231,,
alice,0,28408316,502,0.0525,0.7759,2.5684,0.5231,,
alice,0,28409910,502,0.0489,0.8016,3.2852,0.5231,,
alice,0,28412910,502,0.0436,0.7618,3.3457,0.5231,,
alice,0,28422442,502,0.0866,0.8179,3.5156,0.5231,,
alice,0,28390449,503,0.0341,0.8512,3.1445,0.5222,,
alice,0,28399418,503,0.0297,0.7814,2.8398,0.5222,,
alice,0,28402154,503,0.057,0.83,3.4492,0.5222,,
alice,0,28402564,503,0.0418,0.749,3.4609,0.5222,,
alice,0,28403676,503,0.0463,0.7956,3.1211,0.5222,,
alice,0,28404611,503,0.0386,0.7644,3.3555,0.5222,,
alice,0,28405439,503,0.0456,0.7777,3.4277,0.5222,,
alice,0,28407135,503,0.0375,0.7868,2.8867,0.5222,,
alice,0,28407658,503,0.042,0.7716,3.1055,0.5222,,
alice,0,28408316,503,0.0799,0.755,3.3027,0.5222,,
alice,0,28409910,503,0.0321,0.7778,2.8203,0.5222,,
alice,0,28412910,503,0.043,0.815,3.0137,0.5222,,
alice,0,28422442,503,0.0329,0.7726,3.125,0.5222,,
alice,0,28390449,504,0.0282,0.79,3.0039,0.5212,,
alice,0,28399418,504,0.0487,0.891,2.8457,0.5212,,
alice,0,28402154,504,0.0572,0.8522,2.8008,0.5212,,
alice,0,28402564,504,0.0489,0.9432,2.791,0.5212,,
alice,0,28403676,504,0.0369,0.8649,3.0645,0.5212,,
alice,0,28404611,504,0.0511,0.908,2.9121,0.5212,,
alice,0,28405439,504,0.0413,0.9163,2.998,0.5212,,
alice,0,28407135,504,0.0349,0.7774,2.5117,0.5212,,
alice,0,28407658,504,0.0415,0.874,3.0332,0.5212,,
alice,0,28408316,504,0.0521,0.8717,2.8418,0.5212,,
alice,0,28409910,504,0.0656,0.8953,3.0312,0.5212,,
alice,0,28412910,504,0.0568,0.8801,2.752,0.5212,,
alice,0,28422442,504,0.0466,0.9048,3.1426,0.5212,,
alice,0,28390449,505,0.0353,0.808,2.7988,0.5203,,
alice,0,28399418,505,0.0573,0.8575,3.332,0.5203,,
alice,0,28402154,505,0.0532,0.8631,3.0566,0.5203,,
alice,0,28402564,505,0.053,0.8141,3.125,0.5203,,
alice,0,28403676,505,0.0422,0.8642,3.0039,0.5203,,
alice,0,28404611,505,0.0478,0.8566,3.1328,0.5203,,
alice,0,28405439,505,0.0449,0.8315,3.0684,0.5203,,
alice,0,28407135,505,0.0536,0.883,3.0781,0.5203,,
alice,0,28407658,505,0.0457,0.8541,3.084,0.5203,,
alice,0,28408316,505,0.0569,0.872,3.2793,0.5203,,
alice,0,28409910,505,0.0391,0.8223,3.0293,0.5203,,
alice,0,28412910,505,0.0599,0.8276,2.8281,0.5203,,
alice,0,28422442,505,0.0539,0.8699,3.4941,0.5203,,
alice,0,28390449,506,0.0343,0.8624,2.9844,0.5193,,
alice,0,28399418,506,0.0592,0.8394,3.1055,0.5193,,
alice,0,28402154,506,0.055,0.8671,2.9297,0.5193,,
alice,0,28402564,506,0.048,0.8799,3.252,0.5193,,
alice,0,28403676,506,0.0615,0.8614,3.0371,0.5193,,
alice,0,28404611,506,0.0529,0.8755,3.1953,0.5193,,
alice,0,28405439,506,0.0448,0.8606,2.8574,0.5193,,
alice,0,28407135,506,0.0491,0.8666,3.0215,0.5193,,
alice,0,28407658,506,0.049,0.8445,3.0938,0.5193,,
alice,0,28408316,506,0.0585,0.8465,3.2539,0.5193,,
alice,0,28409910,506,0.0529,0.834,3.0039,0.5193,,
alice,0,28412910,506,0.0476,0.8859,2.9512,0.5193,,
alice,0,28422442,506,0.0543,0.8881,3.1133,0.5193,,
alice,0,28390449,507,0.0367,0.8377,2.8613,0.5184,,
alice,0,28399418,507,0.0328,0.779,2.8516,0.5184,,
alice,0,28402154,507,0.0512,0.8476,2.8262,0.5184,,
alice,0,28402564,507,0.065,0.8932,3.1445,0.5184,,
alice,0,28403676,507,0.0494,0.8264,2.8047,0.5184,,
alice,0,28404611,507,0.0607,0.841,3.1816,0.5184,,
alice,0,28405439,507,0.0538,0.9143,3.0898,0.5184,,
alice,0,28407135,507,0.0504,0.8387,3.041,0.5184,,
alice,0,28407658,507,0.0584,0.8848,3.0625,0.5184,,
alice,0,28408316,507,0.0561,0.8095,2.7227,0.5184,,
alice,0,28409910,507,0.06,0.8458,3.1406,0.5184,,
alice,0,28412910,507,0.0737,0.8507,2.916,0.5184,,
alice,0,28422442,507,0.0584,0.8397,2.8223,0.5184,,
alice,0,28390449,508,0.0228,0.828,2.9141,0.5174,,
alice,0,28399418,508,0.0515,0.9091,3.4395,0.5174,,
alice,0,28402154,508,0.0537,0.8279,2.8379,0.5174,,
alice,0,28402564,508,0.0518,0.8718,3.166,0.5174,,
alice,0,28403676,508,0.0467,0.8145,2.9844,0.5174,,
alice,0,28404611,508,0.0548,0.8347,2.9844,0.5174,,
alice,0,28405439,508,0.0375,0.8517,2.8125,0.5174,,
alice,0,28407135,508,0.048,0.8084,2.8867,0.5174,,
alice,0,28407658,508,0.0516,0.8941,2.9434,0.5174,,
alice,0,28408316,508,0.0498,0.852,3.1582,0.5174,,
alice,0,28409910,508,0.0467,0.8458,2.8613,0.5174,,
alice,0,28412910,508,0.0604,0.8339,2.6543,0.5174,,
alice,0,28422442,508,0.0522,0.8165,2.9082,0.5174,,
alice,0,28390449,509,0.0274,0.8446,2.9766,0.5165,,
alice,0,28399418,509,0.0519,0.8489,3.0391,0.5165,,
alice,0,28402154,509,0.0573,0.9116,3.0625,0.5165,,
alice,0,28402564,509,0.0612,0.8648,3.0039,0.5165,,
alice,0,28403676,509,0.0516,0.8573,2.9062,0.5165,,
alice,0,28404611,509,0.0559,0.8127,2.625,0.5165,,
alice,0,28405439,509,0.042,0.8401,2.9238,0.5165,,
alice,0,28407135,509,0.0478,0.8142,2.8691,0.5165,,
alice,0,28407658,509,0.0656,0.8598,3.0918,0.5165,,
alice,0,28408316,509,0.0508,0.9118,3.0371,0.5165,,
alice,0,28409910,509,0.0487,0.9428,3.043,0.5165,,
alice,0,28412910,509,0.0553,0.8413,2.9004,0.5165,,
alice,0,28422442,509,0.0425,0.8168,2.918,0.5165,,
alice,0,28390449,510,0.0257,0.7924,2.7148,0.5155,,
alice,0,28399418,510,0.0588,0.867,3.1504,0.5155,,
alice,0,28402154,510,0.0531,0.8686,3.0918,0.5155,,
alice,0,28402564,510,0.0612,0.8307,2.918,0.5155,,
alice,0,28403676,510,0.0494,0.8533,2.9531,0.5155,,
alice,0,28404611,510,0.0561,0.8379,2.9531,0.5155,,
alice,0,28405439,510,0.0483,0.8331,2.9961,0.5155,,
alice,0,28407135,510,0.0381,0.8079,2.8867,0.5155,,
alice,0,28407658,510,0.0505,0.8878,3.1172,0.5155,,
alice,0,28408316,510,0.0675,0.9008,3.0234,0.5155,,
alice,0,28409910,510,0.0356,0.8623,3.0566,0.5155,,
alice,0,28412910,510,0.058,0.8541,3.043,0.5155,,
alice,0,28422442,510,0.0652,0.8602,3.4492,0.5155,,
alice,0,28390449,511,0.0296,0.7914,2.7871,0.5146,,
alice,0,28399418,511,0.0637,0.8951,3.0566,0.5146,,
alice,0,28402154,511,0.0542,0.8573,2.9492,0.5146,,
alice,0,28402564,511,0.0498,0.8215,2.9824,0.5146,,
alice,0,28403676,511,0.0655,0.839,2.6875,0.5146,,
alice,0,28404611,511,0.0429,0.8278,2.9629,0.5146,,
alice,0,28405439,511,0.0459,0.8016,2.8906,0.5146,,
alice,0,28407135,511,0.0428,0.8212,2.9668,0.5146,,
alice,0,28407658,511,0.0528,0.858,3.082,0.5146,,
alice,0,28408316,511,0.0466,0.8769,3.0918,0.5146,,
alice,0,28409910,511,0.0331,0.8065,2.6758,0.5146,,
alice,0,28412910,511,0.0591,0.8925,3.0566,0.5146,,
alice,0,28422442,511,0.0463,0.8284,2.9883,0.5146,,
alice,0,28390449,512,0.0249,0.8243,2.8574,0.5136,,
alice,0,28399418,512,0.0503,0.9285,3.2188,0.5136,,
alice,0,28402154,512,0.0553,0.8142,2.834,0.5136,,
alice,0,28402564,512,0.07,0.8919,3.0977,0.5136,,
alice,0,28403676,512,0.0676,0.8291,2.7539,0.5136,,
alice,0,28404611,512,0.043,0.8625,3.1309,0.5136,,
alice,0,28405439,512,0.0525,0.8673,3.1211,0.5136,,
alice,0,28407135,512,0.0404,0.8198,2.8945,0.5136,,
alice,0,28407658,512,0.0533,0.9401,3.2949,0.5136,,
alice,0,28408316,512,0.0628,0.8821,2.957,0.5136,,
alice,0,28409910,512,0.0533,0.8028,2.8223,0.5136,,
alice,0,28412910,512,0.049,0.8525,2.8965,0.5136,,
alice,0,28422442,512,0.0465,0.9001,3.2793,0.5136,,
alice,0,28390449,513,0.025,0.8533,2.8887,0.5127,,
alice,0,28399418,513,0.0589,0.8455,3.0605,0.5127,,
alice,0,28402154,513,0.0573,0.844,2.7656,0.5127,,
alice,0,28402564,513,0.0444,0.8454,2.8496,0.5127,,
alice,0,28403676,513,0.0746,0.8516,3.0586,0.5127,,
alice,0,28404611,513,0.0447,0.8435,2.9453,0.5127,,
alice,0,28405439,513,0.0461,0.8636,2.9844,0.5127,,
alice,0,28407135,513,0.0529,0.7674,2.8809,0.5127,,
alice,0,28407658,513,0.0447,0.8374,2.8438,0.5127,,
alice,0,28408316,513,0.0718,0.8872,2.9414,0.5127,,
alice,0,28409910,513,0.0325,0.6976,2.5215,0.5127,,
alice,0,28412910,513,0.0575,0.8588,2.9316,0.5127,,
alice,0,28422442,513,0.0385,0.8412,2.9727,0.5127,,
alice,0,28390449,514,0.0331,0.7153,2.5391,0.5117,,
alice,0,28399418,514,0.0434,0.8257,2.8574,0.5117,,
alice,0,28402154,514,0.0618,0.8714,3.0137,0.5117,,
alice,0,28402564,514,0.0436,0.8187,2.8555,0.5117,,
alice,0,28403676,514,0.0348,0.7573,2.623,0.5117,,
alice,0,28404611,514,0.0411,0.8357,2.9199,0.5117,,
alice,0,28405439,514,0.0563,0.8878,2.9531,0.5117,,
alice,0,28407135,514,0.0349,0.7654,2.7969,0.5117,,
alice,0,28407658,514,0.0419,0.9538,3.3984,0.5117,,
alice,0,28408316,514,0.0496,0.8359,2.9414,0.5117,,
alice,0,28409910,514,0.042,0.8445,2.9277,0.5117,,
alice,0,28412910,514,0.0497,0.7928,2.6934,0.5117,,
alice,0,28422442,514,0.0535,0.8807,3.0703,0.5117,,
alice,0,28390449,515,0.0342,0.7636,2.8223,0.5108,,
alice,0,28399418,515,0.0491,0.8123,2.9668,0.5108,,
alice,0,28402154,515,0.0535,0.925,3.0352,0.5108,,
alice,0,28402564,515,0.051,0.9106,3.2852,0.5108,,
alice,0,28403676,515,0.0429,0.8452,2.9336,0.5108,,
alice,0,28404611,515,0.0338,0.7823,2.6836,0.5108,,
alice,0,28405439,515,0.0607,0.9549,3.293,0.5108,,
alice,0,28407135,515,0.0587,0.7303,2.7188,0.5108,,
alice,0,28407658,515,0.0404,0.796,2.8594,0.5108,,
alice,0,28408316,515,0.0443,0.8089,2.9551,0.5108,,
alice,0,28409910,515,0.04,0.7746,2.8066,0.5108,,
alice,0,28412910,515,0.0614,0.8339,2.8496,0.5108,,
alice,0,28422442,515,0.0596,0.8837,3.0879,0.5108,,
alice,0,28390449,516,0.0261,0.8062,3.0078,0.5098,,
alice,0,28399418,516,0.0397,0.7975,2.7305,0.5098,,
alice,0,28402154,516,0.0433,0.795,2.6348,0.5098,,
alice,0,28402564,516,0.065,0.8309,2.9434,0.5098,,
alice,0,28403676,516,0.0451,0.8555,3.0977,0.5098,,
alice,0,28404611,516,0.0335,0.8214,2.8828,0.5098,,
alice,0,28405439,516,0.0571,0.8687,3.2266,0.5098,,
alice,0,28407135,516,0.0405,0.8216,2.8711,0.5098,,
alice,0,28407658,516,0.048,0.8331,3.0039,0.5098,,
alice,0,28408316,516,0.043,0.8671,3.0918,0.5098,,
alice,0,28409910,516,0.0469,0.8924,3.0449,0.5098,,
alice,0,28412910,516,0.0559,0.8657,2.9922,0.5098,,
alice,0,28422442,516,0.057,0.9106,3.1934,0.5098,,
alice,0,28390449,517,0.031,0.726,2.7559,0.5089,,
alice,0,28399418,517,0.0403,0.8664,3.125,0.5089,,
alice,0,28402154,517,0.0481,0.8254,2.9473,0.5089,,
alice,0,28402564,517,0.0421,0.8226,3.0273,0.5089,,
alice,0,28403676,517,0.0432,0.8631,2.9727,0.5089,,
alice,0,28404611,517,0.0284,0.7282,2.6855,0.5089,,
alice,0,28405439,517,0.0474,0.8537,2.832,0.5089,,
alice,0,28407135,517,0.0356,0.7257,2.6309,0.5089,,
alice,0,28407658,517,0.05,0.7872,2.8555,0.5089,,
alice,0,28408316,517,0.049,0.8478,2.9316,0.5089,,
alice,0,28409910,517,0.0356,0.8043,2.8535,0.5089,,
alice,0,28412910,517,0.034,0.727,2.5,0.5089,,
alice,0,28422442,517,0.0527,0.805,2.9102,0.5089,,
alice,0,28390449,518,0.0402,0.7548,2.8203,0.5079,,
alice,0,28399418,518,0.0328,0.7115,2.4473,0.5079,,
alice,0,28402154,518,0.0506,0.8106,2.9551,0.5079,,
alice,0,28402564,518,0.0511,0.8185,2.9277,0.5079,,
alice,0,28403676,518,0.038,0.8454,2.8672,0.5079,,
alice,0,28404611,518,0.0231,0.756,2.6211,0.5079,,
alice,0,28405439,518,0.0482,0.849,3.0723,0.5079,,
alice,0,28407135,518,0.034,0.7782,2.6523,0.5079,,
alice,0,28407658,518,0.0439,0.8534,3.0605,0.5079,,
alice,0,28408316,518,0.0458,0.8651,3.0391,0.5079,,
alice,0,28409910,518,0.034,0.8092,2.7383,0.5079,,
alice,0,28412910,518,0.0399,0.8534,2.8789,0.5079,,
alice,0,28422442,518,0.0399,0.8411,3.041,0.5079,,
alice,0,28390449,519,0.0331,0.7881,2.7695,0.507,,
alice,0,28399418,519,0.0325,0.8623,2.9941,0.507,,
alice,0,28402154,519,0.0507,0.9051,3.125,0.507,,
alice,0,28402564,519,0.0313,0.9029,3.1152,0.507,,
alice,0,28403676,519,0.0386,0.8521,3.0801,0.507,,
alice,0,28404611,519,0.0326,0.7366,2.6582,0.507,,
alice,0,28405439,519,0.0468,0.9362,3.2715,0.507,,
alice,0,28407135,519,0.0362,0.8103,2.9375,0.507,,
alice,0,28407658,519,0.0457,0.83,3.0059,0.507,,
alice,0,28408316,519,0.0452,0.8281,3.0195,0.507,,
alice,0,28409910,519,0.0374,0.8231,2.9199,0.507,,
alice,0,28412910,519,0.0383,0.7434,2.8594,0.507,,
alice,0,28422442,519,0.0459,0.8343,2.8789,0.507,,
alice,0,28390449,520,0.0297,0.7879,2.8184,0.506,,
alice,0,28399418,520,0.0291,0.7497,2.75,0.506,,
alice,0,28402154,520,0.0512,0.8615,3.0684,0.506,,
alice,0,28402564,520,0.0393,0.8749,2.9727,0.506,,
alice,0,28403676,520,0.0316,0.8103,2.7559,0.506,,
alice,0,28404611,520,0.0207,0.8066,3.0625,0.506,,
alice,0,28405439,520,0.0531,0.8688,3.1016,0.506,,
alice,0,28407135,520,0.0322,0.7409,2.6973,0.506,,
alice,0,28407658,520,0.0373,0.8557,3.0508,0.506,,
alice,0,28408316,520,0.0429,0.6763,2.5918,0.506,,
alice,0,28409910,520,0.0388,0.8435,3.0684,0.506,,
alice,0,28412910,520,0.0351,0.8592,2.918,0.506,,
alice,0,28422442,520,0.0344,0.8588,2.8594,0.506,,
alice,0,28390449,521,0.0299,0.8479,3.082,0.505,,
alice,0,28399418,521,0.0371,0.8403,2.873,0.505,,
alice,0,28402154,521,0.0427,0.873,3.0664,0.505,,
alice,0,28402564,521,0.039,0.8259,2.9512,0.505,,
alice,0,28403676,521,0.0341,0.7968,2.8672,0.505,,
alice,0,28404611,521,0.0218,0.7429,2.6895,0.505,,
alice,0,28405439,521,0.0415,0.8414,2.9512,0.505,,
alice,0,28407135,521,0.0305,0.8272,2.9609,0.505,,
alice,0,28407658,521,0.0468,0.9195,3.1094,0.505,,
alice,0,28408316,521,0.0433,0.8194,2.873,0.505,,
alice,0,28409910,521,0.0308,0.7598,2.6309,0.505,,
alice,0,28412910,521,0.0395,0.8017,2.9844,0.505,,
alice,0,28422442,521,0.0414,0.8223,2.9199,0.505,,
alice,0,28390449,522,0.0362,0.7354,2.748,0.5041,,
alice,0,28399418,522,0.0354,0.7301,2.5137,0.5041,,
alice,0,28402154,522,0.0328,0.8391,2.9258,0.5041,,
alice,0,28402564,522,0.0398,0.8306,2.9297,0.5041,,
alice,0,28403676,522,0.0362,0.8122,3.1055,0.5041,,
alice,0,28404611,522,0.0269,0.7731,2.8809,0.5041,,
alice,0,28405439,522,0.033,0.8447,2.8691,0.5041,,
alice,0,28407135,522,0.0269,0.7658,2.6133,0.5041,,
