agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr
alice,0,28451286,506,0.1071,0.7032,2.252,0.05,,
alice,0,28460216,506,0.1245,0.6588,1.9551,0.05,,
alice,0,28465737,506,0.1234,0.8643,3.2344,0.05,,
alice,0,28466464,506,0.1036,0.6996,2.1836,0.05,,
alice,0,28435166,507,0.1204,0.8332,2.8711,0.05,,
alice,0,28451286,507,0.1078,0.7204,2.2988,0.05,,
alice,0,28460216,507,0.1957,0.7192,2.3242,0.05,,
alice,0,28465737,507,0.1243,0.8489,3.0938,0.05,,
alice,0,28466464,507,0.1257,0.6203,1.8555,0.05,,
alice,0,28435166,508,0.1485,0.8739,3.1641,0.05,,
alice,0,28451286,508,0.1191,0.6642,2.1406,0.05,,
alice,0,28460216,508,0.1458,0.6723,2.3359,0.05,,
alice,0,28465737,508,0.1501,0.8206,2.8848,0.05,,
alice,0,28466464,508,0.1153,0.8198,2.4492,0.05,,
alice,0,28435166,509,0.1675,0.8848,2.9883,0.05,,
alice,0,28451286,509,0.1212,0.7691,2.6797,0.05,,
alice,0,28460216,509,0.1791,0.7723,2.4434,0.05,,
alice,0,28465737,509,0.1348,0.8703,2.6797,0.05,,
alice,0,28466464,509,0.1072,0.7719,2.418,0.05,,
alice,0,28435166,510,0.1108,0.8758,3.0273,0.05,,
alice,0,28451286,510,0.1527,0.5729,1.8496,0.05,,
alice,0,28460216,510,0.1313,0.6146,2.1406,0.05,,
alice,0,28465737,510,0.1293,0.8223,2.6934,0.05,,
alice,0,28466464,510,0.094,0.86,2.8223,0.05,,
alice,0,28435166,511,0.1311,0.8385,2.9551,0.05,,
alice,0,28451286,511,0.1109,0.7069,2.2832,0.05,,
alice,0,28460216,511,0.1355,0.6541,2.1738,0.05,,
alice,0,28465737,511,0.1748,0.7556,2.5117,0.05,,
alice,0,28466464,511,0.0958,0.8109,2.7852,0.05,,
alice,0,28435166,512,0.0926,0.8191,2.8027,0.05,,
alice,0,28451286,512,0.1458,0.6002,2.0449,0.05,,
alice,0,28460216,512,0.2804,0.728,2.4707,0.05,,
alice,0,28465737,512,0.1288,0.7572,2.6094,0.05,,
alice,0,28466464,512,0.0905,0.7096,2.168,0.05,,
alice,0,28435166,513,0.0978,0.8575,3.0234,0.05,,
alice,0,28451286,513,0.0758,0.7114,2.4961,0.05,,
alice,0,28460216,513,0.1572,0.6216,2.166,0.05,,
alice,0,28465737,513,0.1277,0.649,2.2305,0.05,,
alice,0,28466464,513,0.0971,0.8775,2.9805,0.05,,
alice,0,28435166,514,0.1135,0.7935,2.7324,0.05,,
alice,0,28451286,514,0.0707,0.7057,2.4141,0.05,,
alice,0,28460216,514,0.2344,0.6313,2.0898,0.05,,
alice,0,28465737,514,0.114,0.505,1.7129,0.05,,
alice,0,28466464,514,0.1117,0.7743,2.623,0.05,,
alice,0,28435166,515,0.0947,0.8697,3.043,0.05,,
alice,0,28451286,515,0.0773,0.7102,2.5195,0.05,,
alice,0,28460216,515,0.1264,0.2933,0.918,0.05,,
alice,0,28465737,515,0.1193,0.326,0.9629,0.05,,
alice,0,28466464,515,0.1279,0.697,2.4609,0.05,,
alice,0,28435166,516,0.118,0.7238,2.5195,0.05,,
alice,0,28451286,516,0.1205,0.7166,2.4648,0.05,,
alice,0,28460216,516,0.0766,0.302,1.0859,0.05,,
alice,0,28465737,516,0.1613,0.2639,0.9082,0.05,,
alice,0,28466464,516,0.1251,0.6932,2.207,0.05,,
alice,0,28435166,517,0.1263,0.5692,2.0664,0.05,,
alice,0,28451286,517,0.0847,0.6438,2.1113,0.05,,
alice,0,28460216,517,0.0758,0.3338,1.2695,0.05,,
alice,0,28465737,517,0.1661,0.2951,1.0938,0.05,,
alice,0,28466464,517,0.1789,0.6688,2.1348,0.05,,
alice,0,28435166,518,0.1656,0.4994,1.7246,0.05,,
alice,0,28451286,518,0.0944,0.6007,2.2988,0.05,,
alice,0,28460216,518,0.08,0.3269,1.3496,0.05,,
alice,0,28465737,518,0.1209,0.6361,2.1582,0.05,,
alice,0,28466464,518,0.1618,0.6847,2.3535,0.05,,
alice,0,28435166,519,0.2021,0.5213,1.9941,0.05,,
alice,0,28451286,519,0.1166,0.5672,2.043,0.05,,
alice,0,28460216,519,0.0721,0.8169,2.9355,0.05,,
alice,0,28465737,519,0.0914,0.6862,2.4629,0.05,,
alice,0,28466464,519,0.1397,0.4083,1.5059,0.05,,
alice,0,28435166,520,0.2228,0.78,2.8984,0.05,,
alice,0,28451286,520,0.146,0.5316,2.2129,0.05,,
alice,0,28460216,520,0.0913,0.8521,2.8887,0.05,,
alice,0,28465737,520,0.0802,0.4045,1.4746,0.05,,
alice,0,28466464,520,0.2659,0.4477,1.748,0.05,,
alice,0,28435166,521,0.1807,0.8512,2.9863,0.05,,
alice,0,28451286,521,0.1368,0.6992,2.4258,0.05,,
alice,0,28460216,521,0.1246,0.682,2.3828,0.05,,
alice,0,28465737,521,0.0848,0.47,1.7949,0.05,,
alice,0,28466464,521,0.2287,0.3018,1.2051,0.05,,
alice,0,28435166,522,0.1784,0.8498,3.0488,0.05,,
alice,0,28451286,522,0.1267,0.8346,2.7812,0.05,,
alice,0,28460216,522,0.1246,0.5396,2.2148,0.05,,
alice,0,28465737,522,0.1185,0.4835,1.9609,0.05,,
alice,0,28466464,522,0.1434,0.1835,0.791,0.05,,
alice,0,28435166,523,0.1362,0.644,2.3145,0.05,,
alice,0,28451286,523,0.117,0.8029,2.9238,0.05,,
alice,0,28460216,523,0.136,0.3986,1.4863,0.05,,
alice,0,28465737,523,0.1218,0.4199,1.7344,0.05,,
alice,0,28466464,523,0.1399,0.2102,0.9219,0.05,,
alice,0,28435166,524,0.1816,0.6878,2.4766,0.05,,
alice,0,28451286,524,0.1723,0.6602,2.3359,0.05,,
alice,0,28460216,524,0.1712,0.3664,1.4238,0.05,,
alice,0,28465737,524,0.1268,0.3749,1.7168,0.05,,
alice,0,28466464,524,0.183,0.2296,1.1504,0.05,,
alice,0,28435166,525,0.1725,0.7747,2.7461,0.05,,
alice,0,28451286,525,0.1375,0.7718,2.6406,0.05,,
alice,0,28460216,525,0.0792,0.786,2.7754,0.05,,
alice,0,28465737,525,0.1645,0.3308,1.4102,0.05,,
alice,0,28466464,525,1.0339,0.4522,2.127,0.05,,
alice,0,28435166,526,0.1773,0.8655,2.9941,0.05,,
alice,0,28451286,526,0.1393,0.7559,2.9023,0.05,,
alice,0,28460216,526,0.0657,0.7782,2.6914,0.05,,
alice,0,28465737,526,0.1496,0.3317,1.4023,0.05,,
alice,0,28466464,526,0.1371,0.3376,1.3789,0.05,,
alice,0,28435166,527,0.1131,0.8533,2.9785,0.05,,
alice,0,28451286,527,0.1114,0.5996,2.2402,0.05,,
alice,0,28460216,527,0.0821,0.7445,2.7871,0.05,,
alice,0,28465737,527,0.2115,0.7148,2.6406,0.05,,
alice,0,28466464,527,0.2164,0.3721,1.4219,0.05,,
alice,0,28435166,528,0.1715,0.8171,2.7109,0.05,,
alice,0,28451286,528,0.1396,0.3897,1.5898,0.05,,
alice,0,28460216,528,0.0892,0.5743,2.3008,0.05,,
alice,0,28465737,528,0.0373,0.8106,2.7969,0.05,,
alice,0,28466464,528,0.017,0.3765,1.4668,0.05,,
alice,0,28435166,529,0.1744,0.8461,2.8262,0.05,,
alice,0,28451286,529,0.2794,0.2508,1.0078,0.05,,
alice,0,28460216,529,0.0956,0.4133,1.7246,0.05,,
alice,0,28465737,529,0.0479,0.6437,2.5371,0.05,,
alice,0,28466464,529,0.0154,0.4474,1.7422,0.05,,
alice,0,28435166,530,0.0953,0.58,1.8711,0.05,,
alice,0,28451286,530,0.0872,0.7605,2.8086,0.05,,
alice,0,28460216,530,0.1264,0.3388,1.3613,0.05,,
alice,0,28465737,530,0.0981,0.4323,1.8867,0.05,,
alice,0,28466464,530,0.016,0.4934,1.8008,0.05,,
alice,0,28435166,531,0.1374,0.6648,2.3203,0.05,,
alice,0,28451286,531,0.0606,0.6821,2.4473,0.05,,
alice,0,28460216,531,0.1126,0.4803,1.8613,0.05,,
alice,0,28465737,531,0.1391,0.3015,1.3496,0.05,,
alice,0,28466464,531,0.0136,0.5595,1.9609,0.05,,
alice,0,28435166,532,0.1412,0.864,2.9121,0.05,,
alice,0,28451286,532,0.06,0.9912,3.4277,0.05,,
alice,0,28460216,532,0.1207,0.5632,2.1543,0.05,,
alice,0,28465737,532,0.1936,0.2245,0.9746,0.05,,
alice,0,28466464,532,0.0116,0.5709,2.2266,0.05,,
alice,0,28435166,533,0.0657,0.876,2.8984,0.05,,
alice,0,28451286,533,0.0874,0.9014,3.0254,0.05,,
alice,0,28460216,533,0.1432,0.7102,2.5488,0.05,,
alice,0,28465737,533,0.1867,0.2717,1.082,0.05,,
alice,0,28466464,533,0.0086,0.6329,2.293,0.05,,
alice,0,28435166,534,0.0958,0.7372,2.748,0.05,,
alice,0,28451286,534,0.1157,0.7298,2.7656,0.05,,
alice,0,28460216,534,0.0639,0.8851,2.9551,0.05,,
alice,0,28465737,534,0.1421,0.6633,2.4199,0.05,,
alice,0,28466464,534,0.004,0.7082,2.6875,0.05,,
alice,0,28435166,535,0.083,0.4397,1.8066,0.05,,
alice,0,28451286,535,0.1886,0.6579,2.291,0.05,,
alice,0,28460216,535,0.0815,0.7514,2.5449,0.05,,
alice,0,28465737,535,0.0513,0.8506,2.959,0.05,,
alice,0,28466464,535,0.0102,0.6491,2.4316,0.05,,
alice,0,28435166,536,0.0949,0.5075,1.9043,0.05,,
alice,0,28451286,536,0.0968,0.9224,3.0566,0.05,,
alice,0,28460216,536,0.1019,0.6609,2.1621,0.05,,
alice,0,28465737,536,0.0536,0.7837,2.8438,0.05,,
alice,0,28466464,536,0.011,0.6572,2.3457,0.05,,
alice,0,28435166,537,0.1419,0.4642,1.7812,0.05,,
alice,0,28451286,537,0.0659,0.8385,3.0059,0.05,,
alice,0,28460216,537,0.1039,0.7085,2.3438,0.05,,
alice,0,28465737,537,0.0944,0.6143,2.1738,0.05,,
alice,0,28466464,537,0.0095,0.6686,2.5488,0.05,,
alice,0,28435166,538,0.1209,0.5607,2.2676,0.05,,
alice,0,28451286,538,0.1161,0.5473,1.916,0.05,,
alice,0,28460216,538,0.1236,0.6299,2.1309,0.05,,
alice,0,28465737,538,0.1539,0.2407,1.0762,0.05,,
alice,0,28466464,538,0.0218,0.6338,2.3164,0.05,,
alice,0,28435166,539,0.0856,0.9622,3.2871,0.05,,
alice,0,28451286,539,0.1254,0.3712,1.4434,0.05,,
alice,0,28460216,539,0.1135,0.6396,2.1406,0.05,,
alice,0,28465737,539,0.1942,0.3194,1.1973,0.05,,
alice,0,28466464,539,0.0024,0.7198,2.5449,0.05,,
alice,0,28435166,540,0.0694,1.004,3.2969,0.05,,
alice,0,28451286,540,0.2051,0.1986,0.9863,0.05,,
alice,0,28460216,540,0.1034,0.8133,2.7793,0.05,,
alice,0,28465737,540,0.1199,0.633,2.4141,0.05,,
alice,0,28466464,540,0.0059,0.7447,2.7598,0.05,,
alice,0,28435166,541,0.0729,0.594,2.1777,0.05,,
alice,0,28451286,541,0.1957,0.3068,1.373,0.05,,
alice,0,28460216,541,0.0981,0.7858,2.668,0.05,,
alice,0,28465737,541,0.0931,0.3866,1.709,0.05,,
alice,0,28466464,541,0.006,0.7992,2.7227,0.05,,
alice,0,28435166,542,0.0868,0.594,2.1406,0.05,,
alice,0,28451286,542,0.1114,0.8836,3.1699,0.05,,
alice,0,28460216,542,0.1121,0.6132,2.3242,0.05,,
alice,0,28465737,542,0.1536,0.3014,1.4277,0.05,,
alice,0,28466464,542,0.0121,0.6607,2.5234,0.05,,
alice,0,28435166,543,0.1275,0.7454,2.7949,0.05,,
alice,0,28451286,543,0.0367,0.6388,2.2305,0.05,,
alice,0,28460216,543,0.1448,0.5806,2.043,0.05,,
alice,0,28465737,543,0.2018,0.2447,1.2461,0.05,,
alice,0,28466464,543,0.016,0.6639,2.3984,0.05,,
alice,0,28435166,544,0.144,0.6839,2.4961,0.05,,
alice,0,28451286,544,0.0463,0.7836,2.7402,0.05,,
alice,0,28460216,544,0.0936,0.4509,1.5312,0.05,,
alice,0,28465737,544,0.1347,0.3485,1.6816,0.05,,
alice,0,28466464,544,0.0223,0.7011,2.5703,0.05,,
alice,0,28435166,545,0.1262,0.7934,2.8379,0.05,,
alice,0,28451286,545,0.0551,0.9096,3.1738,0.05,,
alice,0,28460216,545,0.0986,0.404,1.3867,0.05,,
alice,0,28465737,545,0.0842,0.5804,2.3984,0.05,,
alice,0,28466464,545,0.0329,0.3306,1.0938,0.05,,
alice,0,28435166,546,0.0675,0.7208,2.7695,0.05,,
alice,0,28451286,546,0.0814,0.8172,2.8926,0.05,,
alice,0,28460216,546,0.1279,0.291,1.0215,0.05,,
alice,0,28465737,546,0.1187,0.7742,2.7656,0.05,,
alice,0,28466464,546,0.0258,0.3336,1.1016,0.05,,
alice,0,28435166,547,0.0841,0.7023,2.4336,0.05,,
alice,0,28451286,547,0.0625,0.9026,3.1152,0.05,,
alice,0,28460216,547,0.1134,0.4589,1.6719,0.05,,
alice,0,28465737,547,0.1386,0.5811,2.2617,0.05,,
alice,0,28466464,547,0.0187,0.3164,1.1895,0.05,,
alice,0,28435166,548,0.106,0.4268,1.4355,0.05,,
alice,0,28451286,548,0.09,0.8812,3.1191,0.05,,
alice,0,28460216,548,0.1011,0.6635,2.2441,0.05,,
alice,0,28465737,548,0.1377,0.4346,1.9805,0.05,,
alice,0,28466464,548,0.0216,0.349,1.3145,0.05,,
alice,0,28435166,549,0.1432,0.3584,1.3652,0.05,,
alice,0,28451286,549,0.0931,0.6644,2.4043,0.05,,
alice,0,28460216,549,0.0853,0.6117,2.1465,0.05,,
alice,0,28465737,549,0.1098,0.6991,2.4961,0.05,,
alice,0,28466464,549,0.0225,0.4718,1.541,0.05,,
alice,0,28435166,550,0.2069,0.2942,1.1855,0.05,,
alice,0,28451286,550,0.035,0.7618,2.752,0.05,,
alice,0,28460216,550,0.0444,0.2823,1.0527,0.05,,
alice,0,28465737,550,0.1325,0.6319,2.3477,0.05,,
alice,0,28466464,550,0.0236,0.5434,1.9121,0.05,,
alice,0,28435166,551,0.0541,0.5853,2.1816,0.05,,
alice,0,28451286,551,0.0961,0.3538,1.4238,0.05,,
alice,0,28460216,551,0.1764,0.1014,0.4043,0.05,,
alice,0,28465737,551,0.0444,0.6741,2.4883,0.05,,
alice,0,28466464,551,0.0199,0.5794,2.0527,0.05,,
alice,0,28435166,552,0.2236,0.4087,1.5176,0.05,,
alice,0,28451286,552,0.2024,0.2491,1.1426,0.05,,
alice,0,28460216,552,0.0497,0.2878,1.082,0.05,,
alice,0,28465737,552,0.1658,0.4095,1.4902,0.05,,
alice,0,28466464,552,0.0046,0.4747,1.8906,0.05,,
alice,0,28435166,553,0.0637,0.7279,2.5312,0.05,,
alice,0,28451286,553,0.0461,0.8071,2.8887,0.05,,
alice,0,28460216,553,0.1668,0.0753,0.2949,0.05,,
alice,0,28465737,553,0.0454,0.7272,2.6934,0.05,,
alice,0,28466464,553,0.0422,0.629,2.1035,0.05,,
alice,0,28435166,554,0.0562,0.7691,2.6172,0.05,,
alice,0,28451286,554,0.1342,0.7393,2.3418,0.05,,
alice,0,28460216,554,0.0969,0.3589,1.4492,0.05,,
alice,0,28465737,554,0.082,0.4741,1.9004,0.05,,
alice,0,28466464,554,0.0365,0.5306,2.168,0.05,,
alice,0,28435166,555,0.0498,0.7047,2.5762,0.05,,
alice,0,28451286,555,0.0756,0.9256,2.9551,0.05,,
alice,0,28460216,555,0.0145,0.6182,2.2129,0.05,,
alice,0,28465737,555,0.0885,0.276,1.3184,0.05,,
alice,0,28466464,555,0.0134,0.5912,2.1758,0.05,,
alice,0,28435166,556,0.0453,0.9471,3.3281,0.05,,
alice,0,28451286,556,0.0737,0.5055,1.9453,0.05,,
alice,0,28460216,556,0.0435,0.2301,0.9766,0.05,,
alice,0,28465737,556,0.1236,0.1517,0.793,0.05,,
alice,0,28466464,556,0.0522,0.6133,2.2656,0.05,,
alice,0,28435166,557,0.0705,0.8525,3.0,0.05,,
alice,0,28451286,557,0.1171,0.1714,0.8652,0.05,,
alice,0,28460216,557,0.101,0.0419,0.2344,0.05,,
alice,0,28465737,557,0.1131,0.2489,1.2227,0.05,,
alice,0,28466464,557,0.0335,0.5548,2.2402,0.05,,
alice,0,28435166,558,0.083,0.8724,3.0781,0.05,,
alice,0,28451286,558,0.1687,0.1771,0.7305,0.05,,
alice,0,28460216,558,0.1902,0.0777,0.3301,0.05,,
alice,0,28465737,558,0.1495,0.4419,1.8281,0.05,,
alice,0,28466464,558,0.0198,0.5696,2.0312,0.05,,
alice,0,28435166,559,0.0949,0.8079,2.9688,0.05,,
alice,0,28451286,559,0.0288,0.6301,2.4824,0.05,,
alice,0,28460216,559,0.0489,0.3884,1.4512,0.05,,
alice,0,28465737,559,0.0684,0.6883,2.2754,0.05,,
alice,0,28466464,559,0.066,0.4573,1.8105,0.05,,
alice,0,28435166,560,0.0823,0.4885,1.9453,0.05,,
alice,0,28451286,560,0.1115,0.6659,2.5645,0.05,,
alice,0,28460216,560,0.0646,0.0821,0.4746,0.05,,
alice,0,28465737,560,0.0911,0.5187,2.0801,0.05,,
alice,0,28466464,560,0.0214,0.5884,2.1719,0.05,,
alice,0,28435166,561,0.1327,0.1494,0.3984,0.05,,
alice,0,28451286,561,0.0535,0.8103,2.8262,0.05,,
alice,0,28460216,561,0.0854,0.0418,0.2012,0.05,,
alice,0,28465737,561,0.163,0.645,2.1309,0.05,,
alice,0,28466464,561,0.0282,0.5351,1.9766,0.05,,
alice,0,28435166,562,0.2335,0.1333,0.6016,0.05,,
alice,0,28451286,562,0.0562,0.7638,2.7793,0.05,,
alice,0,28460216,562,0.089,0.0643,0.2461,0.05,,
alice,0,28465737,562,0.0714,0.6977,2.3652,0.05,,
alice,0,28466464,562,0.0627,0.4805,1.8164,0.05,,
alice,0,28435166,563,0.0738,0.7351,2.8184,0.05,,
alice,0,28451286,563,0.0372,0.9278,3.2793,0.05,,
alice,0,28460216,563,0.1818,0.1173,0.4824,0.05,,
alice,0,28465737,563,0.1271,0.2305,0.7031,0.05,,
alice,0,28466464,563,0.0491,0.5618,2.1699,0.05,,
alice,0,28435166,564,0.0515,0.6615,2.5059,0.05,,
alice,0,28451286,564,0.0869,0.9754,3.168,0.05,,
alice,0,28460216,564,0.0642,0.5182,1.916,0.05,,
alice,0,28465737,564,0.1662,0.2449,0.7383,0.05,,
alice,0,28466464,564,0.0492,0.5602,2.0879,0.05,,
alice,0,28435166,565,0.1429,0.86,3.0605,0.05,,
alice,0,28451286,565,0.0525,0.8161,2.7676,0.05,,
alice,0,28460216,565,0.044,0.1212,0.5469,0.05,,
alice,0,28465737,565,0.0683,0.4291,1.5898,0.05,,
alice,0,28466464,565,0.0293,0.7899,2.7012,0.05,,
alice,0,28435166,566,0.0498,0.7371,2.7754,0.05,,
alice,0,28451286,566,0.1261,0.7341,2.5527,0.05,,
alice,0,28460216,566,0.1644,0.0753,0.2988,0.05,,
alice,0,28465737,566,0.0975,0.2237,0.8809,0.05,,
alice,0,28466464,566,0.025,0.7207,2.5508,0.05,,
alice,0,28435166,567,0.0476,0.7178,2.6484,0.05,,
alice,0,28451286,567,0.0538,0.8095,2.9082,0.05,,
alice,0,28460216,567,0.0689,0.3336,1.2305,0.05,,
alice,0,28465737,567,0.1418,0.2072,0.7422,0.05,,
alice,0,28466464,567,0.0679,0.6719,2.3438,0.05,,
alice,0,28435166,568,0.042,0.7839,2.9473,0.05,,
alice,0,28451286,568,0.0801,0.5904,2.1348,0.05,,
alice,0,28460216,568,0.0422,0.5173,1.8418,0.05,,
alice,0,28465737,568,0.1489,0.6295,2.1309,0.05,,
alice,0,28466464,568,0.0243,0.6175,2.1953,0.05,,
alice,0,28435166,569,0.163,0.6335,2.3887,0.05,,
alice,0,28451286,569,0.0951,0.4454,1.7188,0.05,,
alice,0,28460216,569,0.0724,0.4619,1.7656,0.05,,
alice,0,28465737,569,0.0952,0.7338,2.6953,0.05,,
alice,0,28466464,569,0.0706,0.7443,2.623,0.05,,
alice,0,28435166,570,0.048,0.5109,2.0898,0.05,,
alice,0,28451286,570,0.0785,0.5428,2.2832,0.05,,
alice,0,28460216,570,0.0306,0.4561,1.5059,0.05,,
alice,0,28465737,570,0.065,0.7315,2.6934,0.05,,
alice,0,28466464,570,0.0429,0.5651,2.0898,0.05,,
alice,0,28435166,571,0.1685,0.3901,1.4531,0.05,,
alice,0,28451286,571,0.0749,0.6987,2.5586,0.05,,
alice,0,28460216,571,0.0673,0.1597,0.498,0.05,,
alice,0,28465737,571,0.0511,0.8072,2.8867,0.05,,
alice,0,28466464,571,0.0499,0.2665,0.9453,0.05,,
alice,0,28435166,572,0.0436,0.661,2.5527,0.05,,
alice,0,28451286,572,0.0989,0.6282,2.3906,0.05,,
alice,0,28460216,572,0.1283,0.0491,0.1875,0.05,,
alice,0,28465737,572,0.1697,0.5724,1.9277,0.05,,
alice,0,28466464,572,0.0601,0.3343,1.4414,0.05,,
alice,0,28435166,573,0.085,0.6097,2.3711,0.05,,
alice,0,28451286,573,0.0999,0.6251,2.1992,0.05,,
alice,0,28460216,573,0.1066,0.0842,0.3789,0.05,,
alice,0,28465737,573,0.1172,0.752,2.6133,0.05,,
alice,0,28466464,573,0.0524,0.4097,1.5938,0.05,,
alice,0,28435166,574,0.0939,0.6522,2.5117,0.05,,
alice,0,28451286,574,0.1354,0.7891,2.6719,0.05,,
alice,0,28460216,574,0.0968,0.0526,0.2383,0.05,,
alice,0,28465737,574,0.0546,0.6783,2.3438,0.05,,
alice,0,28466464,574,0.0583,0.4408,1.5918,0.05,,
alice,0,28435166,575,0.2,0.7258,2.5801,0.05,,
alice,0,28451286,575,0.0755,0.9276,3.084,0.05,,
alice,0,28460216,575,0.1686,0.1227,0.5898,0.05,,
alice,0,28465737,575,0.0967,0.339,1.3184,0.05,,
alice,0,28466464,575,0.0531,0.3634,1.4863,0.05,,
alice,0,28435166,576,0.0814,0.6574,2.4395,0.05,,
alice,0,28451286,576,0.0208,0.8704,2.9395,0.05,,
alice,0,28460216,576,0.0593,0.5777,2.0508,0.05,,
alice,0,28465737,576,0.2094,0.2191,1.0723,0.05,,
alice,0,28466464,576,0.0555,0.3831,1.3809,0.05,,
alice,0,28435166,577,0.1319,0.6737,2.4629,0.05,,
alice,0,28451286,577,0.1009,0.899,3.0293,0.05,,
alice,0,28460216,577,0.0317,0.7226,2.4863,0.05,,
alice,0,28465737,577,2.3019,0.8925,3.0508,0.05,,
alice,0,28466464,577,0.065,0.3723,1.4473,0.05,,
alice,0,28435166,578,0.0911,0.603,2.4199,0.05,,
alice,0,28451286,578,0.049,0.8723,2.9258,0.05,,
alice,0,28460216,578,0.0496,0.4164,1.3359,0.05,,
alice,0,28465737,578,0.0667,0.8475,2.9727,0.05,,
alice,0,28466464,578,0.0758,0.5692,2.1152,0.05,,
alice,0,28435166,579,0.2308,0.2471,1.2539,0.05,,
alice,0,28451286,579,0.1385,0.6563,2.4434,0.05,,
alice,0,28460216,579,0.0628,0.134,0.5391,0.05,,
alice,0,28465737,579,0.0406,0.6148,2.3066,0.05,,
alice,0,28466464,579,0.059,0.8035,2.5645,0.05,,
alice,0,28435166,580,0.1294,0.6764,2.4062,0.05,,
alice,0,28451286,580,0.1704,0.5306,2.2285,0.05,,
alice,0,28460216,580,0.1334,0.04,0.1309,0.05,,
alice,0,28465737,580,0.118,0.6073,2.1914,0.05,,
alice,0,28466464,580,0.044,0.7523,2.582,0.05,,
alice,0,28435166,581,0.0595,0.5305,2.209,0.05,,
alice,0,28451286,581,0.1253,0.8288,3.0547,0.05,,
alice,0,28460216,581,0.1512,0.2037,0.6367,0.05,,
alice,0,28465737,581,0.0654,0.8067,2.8145,0.05,,
alice,0,28466464,581,0.0706,0.8663,2.8516,0.05,,
alice,0,28435166,582,0.0442,0.6174,2.332,0.05,,
alice,0,28451286,582,0.0512,0.7551,2.9023,0.05,,
alice,0,28460216,582,0.0467,0.386,1.3203,0.05,,
alice,0,28465737,582,0.0709,0.744,2.6504,0.05,,
alice,0,28466464,582,0.0699,0.8026,2.7246,0.05,,
alice,0,28435166,583,0.0409,0.6154,2.3281,0.05,,
alice,0,28451286,583,0.098,0.6744,2.4824,0.05,,
alice,0,28460216,583,0.1073,0.2939,1.2754,0.05,,
alice,0,28465737,583,0.042,0.6798,2.4414,0.05,,
alice,0,28466464,583,0.0569,0.6024,2.0625,0.05,,
alice,0,28435166,584,0.0431,0.7566,2.7852,0.05,,
alice,0,28451286,584,0.1154,0.5186,1.9512,0.05,,
alice,0,28460216,584,0.0798,0.4332,1.5176,0.05,,
alice,0,28465737,584,0.096,0.368,1.4648,0.05,,
alice,0,28466464,584,0.0823,0.5121,1.7148,0.05,,
alice,0,28435166,585,0.1247,0.4187,1.877,0.05,,
alice,0,28451286,585,0.0554,0.6356,2.4453,0.05,,
alice,0,28460216,585,0.0571,0.514,1.7383,0.05,,
alice,0,28465737,585,0.1456,0.2255,0.9922,0.05,,
alice,0,28466464,585,0.0917,0.5403,1.9043,0.05,,
alice,0,28435166,586,0.2588,0.7322,2.8535,0.05,,
alice,0,28451286,586,0.0846,0.4696,1.918,0.05,,
alice,0,28460216,586,0.0404,0.3999,1.5,0.05,,
alice,0,28465737,586,0.1256,0.4347,1.793,0.05,,
alice,0,28466464,586,0.0623,0.5076,1.6992,0.05,,
alice,0,28435166,587,0.0705,0.1159,0.4336,0.05,,
alice,0,28451286,587,0.1685,0.3943,1.457,0.05,,
alice,0,28460216,587,0.0397,0.4746,1.7188,0.05,,
alice,0,28465737,587,0.1453,0.7185,2.4336,0.05,,
